strategy,round,rx_id,selection_phase,rx_col,rx_row,rx_height_m,signal_true_norm,signal_pred_norm,building_density_nearby,path_building_ratio_simple
proposed_v2_c,3,r336_c320_z120,active,320.0,336.0,120.0,0.6509804,0.63492286,0.0,0.0
proposed_v2_c,3,r80_c384_z100,active,384.0,80.0,100.0,0.654902,0.63477784,0.04,0.0
proposed_v2_c,3,r96_c176_z110,active,176.0,96.0,110.0,0.6509804,0.62959176,0.0,0.0006291946
proposed_v2_c,3,r224_c192_z110,active,192.0,224.0,110.0,0.6509804,0.63082725,0.84,0.0
proposed_v2_c,3,r416_c240_z100,active,240.0,416.0,100.0,0.65882355,0.63459575,0.12,0.0
proposed_v2_c,3,r480_c496_z130,active,496.0,480.0,130.0,0.6313726,0.6180167,0.0,0.0
proposed_v2_c,3,r496_c288_z110,active,288.0,496.0,110.0,0.6509804,0.6243088,0.4,0.0
proposed_v2_c,3,r448_c112_z100,active,112.0,448.0,100.0,0.654902,0.63341224,0.36,0.0006291946
proposed_v2_c,3,r80_c64_z100,active,64.0,80.0,100.0,0.654902,0.631028,0.2,0.0
proposed_v2_c,3,r16_c0_z130,active,0.0,16.0,130.0,0.61960787,0.6183883,0.0,0.0
proposed_v2_c,3,r176_c48_z110,active,48.0,176.0,110.0,0.6509804,0.63348204,0.96,0.0006291946
proposed_v2_c,3,r352_c352_z120,active,352.0,352.0,120.0,0.64705884,0.6318992,0.96,0.0006291946
proposed_v2_c,3,r448_c112_z110,active,112.0,448.0,110.0,0.6509804,0.63291925,0.36,0.0006291946
proposed_v2_c,4,r352_c464_z100,active,464.0,352.0,100.0,0.654902,0.62829775,1.0,0.0006291946
proposed_v2_c,4,r336_c448_z120,active,448.0,336.0,120.0,0.6509804,0.62810576,0.64,0.0006291946
proposed_v2_c,4,r224_c64_z100,active,64.0,224.0,100.0,0.64705884,0.630967,0.16,0.0006291946
proposed_v2_c,4,r272_c336_z120,active,336.0,272.0,120.0,0.64705884,0.6330528,1.0,0.0
proposed_v2_c,4,r400_c432_z120,active,432.0,400.0,120.0,0.64705884,0.6243276,0.04,0.0
proposed_v2_c,4,r32_c304_z100,active,304.0,32.0,100.0,0.65882355,0.631783,1.0,0.0
proposed_v2_c,4,r272_c256_z120,active,256.0,272.0,120.0,0.64705884,0.6346398,0.6,0.0
proposed_v2_c,4,r448_c352_z110,active,352.0,448.0,110.0,0.654902,0.62398005,1.0,0.0006291946
proposed_v2_c,4,r416_c176_z130,active,176.0,416.0,130.0,0.64705884,0.63127875,0.4,0.0006291946
proposed_v2_c,4,r464_c416_z120,active,416.0,464.0,120.0,0.6509804,0.62023926,0.88,0.0
proposed_v2_c,4,r272_c128_z130,active,128.0,272.0,130.0,0.64705884,0.63458794,0.52,0.0
proposed_v2_c,4,r256_c464_z100,active,464.0,256.0,100.0,0.654902,0.63354945,0.56,0.0006291946
proposed_v2_c,4,r16_c144_z120,active,144.0,16.0,120.0,0.6509804,0.6262554,0.08,0.0
proposed_v2_c,4,r272_c432_z130,active,432.0,272.0,130.0,0.64705884,0.62879723,1.0,0.0006291946
proposed_v2_c,4,r32_c208_z100,active,208.0,32.0,100.0,0.6431373,0.630914,0.44,0.0006291946
proposed_v2_c,4,r432_c192_z110,active,192.0,432.0,110.0,0.654902,0.63008434,0.8,0.0006291946
proposed_v2_c,4,r272_c336_z100,active,336.0,272.0,100.0,0.6509804,0.6341857,1.0,0.0
proposed_v2_c,4,r208_c112_z100,active,112.0,208.0,100.0,0.6509804,0.631167,0.44,0.0012583892
proposed_v2_c,4,r288_c240_z130,active,240.0,288.0,130.0,0.64705884,0.6359537,1.0,0.0
proposed_v2_c,4,r128_c256_z120,active,256.0,128.0,120.0,0.6509804,0.62641275,1.0,0.0
proposed_v2_c,4,r32_c32_z120,active,32.0,32.0,120.0,0.627451,0.62468016,0.0,0.0
proposed_v2_c,4,r240_c208_z130,active,208.0,240.0,130.0,0.64705884,0.63072014,0.6,0.0
proposed_v2_c,4,r496_c224_z110,active,224.0,496.0,110.0,0.6392157,0.6253944,0.16,0.0
proposed_v2_c,4,r448_c352_z100,active,352.0,448.0,100.0,0.654902,0.6246085,1.0,0.0006291946
proposed_v2_c,4,r480_c32_z130,active,32.0,480.0,130.0,0.63529414,0.6218756,0.96,0.0
proposed_v2_c,4,r480_c32_z110,active,32.0,480.0,110.0,0.63529414,0.6237168,0.96,0.0
proposed_v2_c,4,r432_c240_z110,active,240.0,432.0,110.0,0.6509804,0.6314206,0.6,0.0
proposed_v2_c,4,r272_c96_z130,active,96.0,272.0,130.0,0.64705884,0.63467413,0.84,0.0
proposed_v2_c,4,r0_c64_z110,active,64.0,0.0,110.0,0.627451,0.62630165,0.0,0.0
proposed_v2_c,4,r304_c192_z120,active,192.0,304.0,120.0,0.64705884,0.63737,0.72,0.0
proposed_v2_c,4,r400_c304_z100,active,304.0,400.0,100.0,0.65882355,0.6355362,0.6,0.0006291946
proposed_v2_c,4,r16_c128_z100,active,128.0,16.0,100.0,0.654902,0.62962604,0.0,0.0
proposed_v2_c,4,r80_c0_z110,active,0.0,80.0,110.0,0.63529414,0.62115175,0.0,0.0
proposed_v2_c,4,r352_c352_z130,active,352.0,352.0,130.0,0.6431373,0.6310648,0.96,0.0006291946
proposed_v2_c,4,r32_c64_z100,active,64.0,32.0,100.0,0.6509804,0.62733835,0.04,0.0
proposed_v2_c,4,r288_c496_z110,active,496.0,288.0,110.0,0.64705884,0.628425,0.6,0.0006291946
proposed_v2_c,4,r304_c144_z110,active,144.0,304.0,110.0,0.654902,0.63804525,0.76,0.0
proposed_v2_c,4,r272_c432_z110,active,432.0,272.0,110.0,0.6509804,0.63260835,1.0,0.0006291946
proposed_v2_c,4,r256_c160_z130,active,160.0,256.0,130.0,0.64705884,0.63310945,0.4,0.0
proposed_v2_c,4,r400_c32_z120,active,32.0,400.0,120.0,0.6509804,0.63588035,0.0,0.0
proposed_v2_c,4,r336_c304_z130,active,304.0,336.0,130.0,0.64705884,0.6356953,0.68,0.0
proposed_v2_c,4,r128_c256_z100,active,256.0,128.0,100.0,0.65882355,0.63226926,1.0,0.0
proposed_v2_c,4,r432_c288_z120,active,288.0,432.0,120.0,0.6509804,0.63091683,0.36,0.0006291946
proposed_v2_c,4,r208_c144_z120,active,144.0,208.0,120.0,0.64705884,0.6286837,0.04,0.0006291946
proposed_v2_c,4,r336_c336_z100,active,336.0,336.0,100.0,0.65882355,0.6330966,0.88,0.0
proposed_v2_c,4,r336_c32_z100,active,32.0,336.0,100.0,0.6509804,0.6376641,0.96,0.0
proposed_v2_c,4,r208_c320_z130,active,320.0,208.0,130.0,0.6431373,0.6309582,0.8,0.0
proposed_v2_c,4,r144_c48_z120,active,48.0,144.0,120.0,0.6431373,0.6313796,0.76,0.0006291946
proposed_v2_c,4,r464_c480_z120,active,480.0,464.0,120.0,0.64705884,0.62035525,0.0,0.0
proposed_v2_c,4,r96_c272_z110,active,272.0,96.0,110.0,0.654902,0.6300174,0.92,0.0
proposed_v2_c,4,r128_c320_z130,active,320.0,128.0,130.0,0.64705884,0.6312098,1.0,0.0
proposed_v2_c,4,r464_c240_z130,active,240.0,464.0,130.0,0.6431373,0.62631416,0.32,0.0
proposed_v2_c,4,r320_c448_z110,active,448.0,320.0,110.0,0.6509804,0.63089335,0.36,0.0006291946
proposed_v2_c,4,r160_c384_z130,active,384.0,160.0,130.0,0.64705884,0.6312389,0.92,0.0
proposed_v2_c,4,r16_c192_z110,active,192.0,16.0,110.0,0.6431373,0.6293995,0.0,0.0
proposed_v2_c,4,r336_c208_z100,active,208.0,336.0,100.0,0.654902,0.6377925,0.8,0.0
proposed_v2_c,4,r192_c400_z120,active,400.0,192.0,120.0,0.64705884,0.6316862,0.84,0.0
proposed_v2_c,4,r368_c192_z120,active,192.0,368.0,120.0,0.6431373,0.6373453,0.76,0.0
proposed_v2_c,4,r272_c0_z100,active,0.0,272.0,100.0,0.6313726,0.6340817,0.0,0.0
proposed_v2_c,4,r0_c112_z110,active,112.0,0.0,110.0,0.6313726,0.62703687,0.0,0.0
proposed_v2_c,4,r496_c0_z120,active,0.0,496.0,120.0,0.627451,0.62143165,0.0,0.0
proposed_v2_c,4,r96_c128_z130,active,128.0,96.0,130.0,0.64705884,0.6262311,0.4,0.0006291946
proposed_v2_c,4,r192_c128_z130,active,128.0,192.0,130.0,0.64705884,0.62796444,0.0,0.0006291946
proposed_v2_c,4,r80_c432_z130,active,432.0,80.0,130.0,0.64705884,0.6241701,0.0,0.0
proposed_v2_c,4,r0_c464_z110,active,464.0,0.0,110.0,0.627451,0.62172544,0.0,0.0
proposed_v2_c,4,r192_c208_z130,active,208.0,192.0,130.0,0.64705884,0.6263277,0.36,0.0
proposed_v2_c,4,r96_c464_z110,active,464.0,96.0,110.0,0.6509804,0.6280287,0.0,0.0
proposed_v2_c,4,r240_c224_z100,active,224.0,240.0,100.0,0.654902,0.6317463,0.52,0.0
proposed_v2_c,4,r368_c192_z110,active,192.0,368.0,110.0,0.6509804,0.63783455,0.76,0.0
proposed_v2_c,4,r224_c0_z100,active,0.0,224.0,100.0,0.6392157,0.6290152,0.0,0.0
proposed_v2_c,4,r496_c176_z120,active,176.0,496.0,120.0,0.64705884,0.6234231,0.04,0.0
proposed_v2_c,4,r240_c448_z120,active,448.0,240.0,120.0,0.64705884,0.62798256,0.64,0.0
proposed_v2_c,4,r320_c176_z130,active,176.0,320.0,130.0,0.6431373,0.6371969,0.6,0.0
proposed_v2_c,4,r288_c32_z130,active,32.0,288.0,130.0,0.63529414,0.63380736,0.04,0.0
proposed_v2_c,4,r496_c192_z100,active,192.0,496.0,100.0,0.654902,0.62600166,0.16,0.0
proposed_v2_c,4,r464_c144_z110,active,144.0,464.0,110.0,0.64705884,0.6298479,1.0,0.0
proposed_v2_c,4,r144_c176_z110,active,176.0,144.0,110.0,0.6509804,0.63230354,0.92,0.0
proposed_v2_c,4,r64_c496_z120,active,496.0,64.0,120.0,0.63529414,0.62091404,0.0,0.0
proposed_v2_c,4,r16_c224_z120,active,224.0,16.0,120.0,0.63529414,0.6314892,0.0,0.0
proposed_v2_c,4,r352_c256_z100,active,256.0,352.0,100.0,0.65882355,0.6374968,0.8,0.0006291946
proposed_v2_c,4,r336_c400_z110,active,400.0,336.0,110.0,0.6509804,0.6299985,0.28,0.0006291946
proposed_v2_c,4,r224_c272_z110,active,272.0,224.0,110.0,0.6509804,0.6294242,0.4,0.0
proposed_v2_c,5,r480_c176_z130,active,176.0,480.0,130.0,0.64705884,0.6246043,0.0,0.0
proposed_v2_c,5,r224_c272_z100,active,272.0,224.0,100.0,0.6509804,0.6295741,0.4,0.0
proposed_v2_c,5,r192_c208_z120,active,208.0,192.0,120.0,0.6509804,0.62813675,0.36,0.0
proposed_v2_c,5,r224_c496_z120,active,496.0,224.0,120.0,0.6431373,0.62594914,0.8,0.0
proposed_v2_c,5,r240_c160_z120,active,160.0,240.0,120.0,0.6509804,0.63247716,0.8,0.0
proposed_v2_c,5,r176_c272_z120,active,272.0,176.0,120.0,0.6509804,0.62470454,0.48,0.0
proposed_v2_c,5,r48_c384_z120,active,384.0,48.0,120.0,0.64705884,0.62547135,0.44,0.0
proposed_v2_c,5,r96_c0_z130,active,0.0,96.0,130.0,0.6313726,0.6173382,0.0,0.0
proposed_v2_c,5,r272_c64_z120,active,64.0,272.0,120.0,0.64705884,0.6350175,0.76,0.0
proposed_v2_c,5,r240_c448_z110,active,448.0,240.0,110.0,0.6509804,0.63096076,0.64,0.0
proposed_v2_c,5,r496_c288_z120,active,288.0,496.0,120.0,0.6431373,0.62321454,0.4,0.0
proposed_v2_c,5,r32_c304_z110,active,304.0,32.0,110.0,0.6509804,0.6288668,1.0,0.0
proposed_v2_c,5,r160_c464_z110,active,464.0,160.0,110.0,0.654902,0.629285,0.4,0.0
proposed_v2_c,5,r384_c256_z130,active,256.0,384.0,130.0,0.64705884,0.6349507,0.88,0.0006291946
proposed_v2_c,5,r96_c464_z100,active,464.0,96.0,100.0,0.654902,0.6309235,0.0,0.0
proposed_v2_c,5,r208_c320_z110,active,320.0,208.0,110.0,0.6509804,0.6338242,0.8,0.0
proposed_v2_c,5,r272_c208_z110,active,208.0,272.0,110.0,0.6509804,0.63350517,0.2,0.0
proposed_v2_c,5,r160_c128_z110,active,128.0,160.0,110.0,0.654902,0.63388854,1.0,0.0
proposed_v2_c,5,r256_c32_z130,active,32.0,256.0,130.0,0.6392157,0.6316207,0.56,0.0
proposed_v2_c,5,r464_c112_z120,active,112.0,464.0,120.0,0.64705884,0.62844336,0.84,0.0
proposed_v2_c,5,r144_c352_z130,active,352.0,144.0,130.0,0.64705884,0.6304991,0.68,0.0
proposed_v2_c,5,r288_c288_z100,active,288.0,288.0,100.0,0.654902,0.63490367,0.48,0.0
proposed_v2_c,5,r496_c112_z130,active,112.0,496.0,130.0,0.63529414,0.62112933,0.4,0.0
proposed_v2_c,5,r32_c416_z130,active,416.0,32.0,130.0,0.6431373,0.62324417,0.0,0.0
proposed_v2_c,5,r256_c32_z120,active,32.0,256.0,120.0,0.6392157,0.6325987,0.56,0.0
proposed_v2_c,5,r400_c384_z100,active,384.0,400.0,100.0,0.65882355,0.62490255,0.32,0.0006291946
proposed_v2_c,5,r16_c256_z110,active,256.0,16.0,110.0,0.6509804,0.63105226,0.0,0.0
proposed_v2_c,5,r336_c384_z130,active,384.0,336.0,130.0,0.64705884,0.6283079,0.08,0.0006291946
proposed_v2_c,5,r400_c384_z110,active,384.0,400.0,110.0,0.654902,0.62478244,0.32,0.0006291946
proposed_v2_c,5,r464_c352_z130,active,352.0,464.0,130.0,0.64705884,0.62140226,0.4,0.0
proposed_v2_c,5,r368_c144_z120,active,144.0,368.0,120.0,0.6509804,0.63790685,0.48,0.0
proposed_v2_c,5,r384_c240_z110,active,240.0,384.0,110.0,0.654902,0.6366347,0.0,0.0006291946
proposed_v2_c,5,r144_c160_z120,active,160.0,144.0,120.0,0.64705884,0.6306571,0.6,0.0
proposed_v2_c,5,r464_c208_z130,active,208.0,464.0,130.0,0.6431373,0.62608325,0.64,0.0
proposed_v2_c,5,r32_c336_z120,active,336.0,32.0,120.0,0.6509804,0.62499934,0.88,0.0
proposed_v2_c,5,r352_c400_z100,active,400.0,352.0,100.0,0.65882355,0.6293238,0.92,0.0006291946
proposed_v2_c,5,r0_c352_z110,active,352.0,0.0,110.0,0.64705884,0.6245757,0.0,0.0
proposed_v2_c,5,r176_c0_z100,active,0.0,176.0,100.0,0.6509804,0.62950224,0.0,0.0006291946
proposed_v2_c,5,r144_c400_z120,active,400.0,144.0,120.0,0.6509804,0.6327428,0.76,0.0
proposed_v2_c,5,r112_c32_z110,active,32.0,112.0,110.0,0.654902,0.6299101,0.8,0.0006291946
proposed_v2_c,5,r240_c160_z110,active,160.0,240.0,110.0,0.6509804,0.6330551,0.8,0.0
proposed_v2_c,5,r320_c256_z130,active,256.0,320.0,130.0,0.64705884,0.63713396,1.0,0.0
proposed_v2_c,5,r32_c384_z130,active,384.0,32.0,130.0,0.6392157,0.6240892,1.0,0.0
proposed_v2_c,5,r368_c496_z110,active,496.0,368.0,110.0,0.654902,0.6264743,0.0,0.0
proposed_v2_c,5,r272_c96_z110,active,96.0,272.0,110.0,0.654902,0.63642824,0.84,0.0
proposed_v2_c,5,r272_c368_z130,active,368.0,272.0,130.0,0.64705884,0.63160706,0.24,0.0
proposed_v2_c,5,r304_c64_z100,active,64.0,304.0,100.0,0.6509804,0.63793737,0.24,0.0
proposed_v2_c,5,r160_c384_z100,active,384.0,160.0,100.0,0.654902,0.6360025,0.92,0.0
proposed_v2_c,5,r288_c432_z100,active,432.0,288.0,100.0,0.654902,0.63300556,0.0,0.0006291946
proposed_v2_c,5,r32_c336_z100,active,336.0,32.0,100.0,0.6509804,0.6314723,0.88,0.0
proposed_v2_c,5,r208_c96_z130,active,96.0,208.0,130.0,0.6431373,0.6285879,0.28,0.0006291946
proposed_v2_c,5,r128_c448_z100,active,448.0,128.0,100.0,0.654902,0.6326142,0.64,0.0
proposed_v2_c,5,r64_c0_z100,active,0.0,64.0,100.0,0.627451,0.6221284,0.0,0.0
proposed_v2_c,5,r64_c80_z110,active,80.0,64.0,110.0,0.6509804,0.62921435,0.52,0.0
proposed_v2_c,5,r272_c496_z100,active,496.0,272.0,100.0,0.64705884,0.6286226,0.16,0.0006291946
proposed_v2_c,5,r496_c112_z110,active,112.0,496.0,110.0,0.6392157,0.6235984,0.4,0.0
proposed_v2_c,5,r32_c496_z120,active,496.0,32.0,120.0,0.6313726,0.6215557,0.24,0.0
proposed_v2_c,5,r400_c400_z130,active,400.0,400.0,130.0,0.64705884,0.62071866,0.04,0.0006291946
proposed_v2_c,5,r320_c0_z120,active,0.0,320.0,120.0,0.64705884,0.6358434,0.0,0.0
proposed_v2_c,5,r192_c352_z110,active,352.0,192.0,110.0,0.6509804,0.63459384,0.72,0.0
proposed_v2_c,5,r432_c240_z130,active,240.0,432.0,130.0,0.64705884,0.6281947,0.6,0.0
proposed_v2_c,5,r464_c128_z130,active,128.0,464.0,130.0,0.6431373,0.62745357,0.36,0.0
proposed_v2_c,5,r80_c192_z120,active,192.0,80.0,120.0,0.64705884,0.628273,0.16,0.0006291946
proposed_v2_c,5,r176_c64_z130,active,64.0,176.0,130.0,0.64705884,0.62986493,0.48,0.0006291946
proposed_v2_c,5,r80_c352_z130,active,352.0,80.0,130.0,0.64705884,0.62992585,0.0,0.0
proposed_v2_c,5,r304_c448_z120,active,448.0,304.0,120.0,0.64705884,0.63083476,0.6,0.0006291946
proposed_v2_c,5,r128_c80_z100,active,80.0,128.0,100.0,0.65882355,0.63458973,0.72,0.0006291946
proposed_v2_c,5,r112_c496_z100,active,496.0,112.0,100.0,0.64705884,0.622187,0.0,0.0
proposed_v2_c,5,r496_c240_z130,active,240.0,496.0,130.0,0.6392157,0.62298965,0.0,0.0
proposed_v2_c,5,r272_c256_z110,active,256.0,272.0,110.0,0.6509804,0.63477474,0.6,0.0
proposed_v2_c,5,r16_c464_z130,active,464.0,16.0,130.0,0.627451,0.6216772,0.24,0.0
proposed_v2_c,5,r448_c464_z100,active,464.0,448.0,100.0,0.654902,0.620281,1.0,0.0
proposed_v2_c,5,r432_c400_z110,active,400.0,432.0,110.0,0.64705884,0.6228655,0.72,0.0
proposed_v2_c,5,r208_c336_z100,active,336.0,208.0,100.0,0.6509804,0.63478386,0.48,0.0
proposed_v2_c,5,r448_c32_z120,active,32.0,448.0,120.0,0.6509804,0.6272671,0.52,0.0
proposed_v2_c,5,r0_c368_z100,active,368.0,0.0,100.0,0.6431373,0.6257273,0.0,0.0
proposed_v2_c,5,r0_c32_z110,active,32.0,0.0,110.0,0.627451,0.6240645,0.0,0.0
proposed_v2_c,5,r496_c256_z100,active,256.0,496.0,100.0,0.64705884,0.62585735,0.12,0.0
proposed_v2_c,5,r256_c320_z110,active,320.0,256.0,110.0,0.64705884,0.63180506,0.8,0.0
proposed_v2_c,5,r448_c496_z130,active,496.0,448.0,130.0,0.6431373,0.62058675,0.0,0.0
proposed_v2_c,5,r256_c384_z110,active,384.0,256.0,110.0,0.654902,0.63385487,0.24,0.0
proposed_v2_c,5,r496_c352_z120,active,352.0,496.0,120.0,0.6431373,0.6196763,1.0,0.0
proposed_v2_j,0,r240_c32_z100,initial,32.0,240.0,100.0,0.63529414,0.6313318,0.0,0.0
proposed_v2_j,0,r304_c256_z110,initial,256.0,304.0,110.0,0.6509804,0.6377591,0.8,0.0
proposed_v2_j,0,r208_c160_z110,initial,160.0,208.0,110.0,0.6509804,0.62954664,0.0,0.0
proposed_v2_j,0,r128_c368_z110,initial,368.0,128.0,110.0,0.6509804,0.63548833,0.2,0.0
proposed_v2_j,0,r368_c208_z130,initial,208.0,368.0,130.0,0.6431373,0.6351592,0.12,0.0
proposed_v2_j,0,r320_c496_z120,initial,496.0,320.0,120.0,0.6509804,0.6248631,0.0,0.0006291946
proposed_v2_j,0,r368_c96_z110,initial,96.0,368.0,110.0,0.654902,0.6404708,0.0,0.0
proposed_v2_j,0,r240_c384_z120,initial,384.0,240.0,120.0,0.6509804,0.6311829,0.24,0.0
proposed_v2_j,0,r64_c224_z130,initial,224.0,64.0,130.0,0.6431373,0.6295667,0.32,0.0
proposed_v2_j,0,r192_c32_z130,initial,32.0,192.0,130.0,0.6431373,0.628325,0.0,0.0006291946
proposed_v2_j,0,r496_c208_z130,initial,208.0,496.0,130.0,0.6392157,0.6227197,0.0,0.0
proposed_v2_j,0,r208_c240_z120,initial,240.0,208.0,120.0,0.64705884,0.62746197,0.2,0.0
proposed_v2_j,0,r240_c432_z130,initial,432.0,240.0,130.0,0.64705884,0.62672764,0.0,0.0
proposed_v2_j,0,r64_c0_z120,initial,0.0,64.0,120.0,0.627451,0.61874074,0.0,0.0
proposed_v2_j,0,r144_c176_z130,initial,176.0,144.0,130.0,0.6431373,0.62786317,0.92,0.0
proposed_v2_j,0,r448_c0_z120,initial,0.0,448.0,120.0,0.64705884,0.62637913,0.0,0.0
proposed_v2_j,0,r416_c496_z130,initial,496.0,416.0,130.0,0.6392157,0.6224537,0.0,0.0
proposed_v2_j,0,r112_c272_z130,initial,272.0,112.0,130.0,0.64705884,0.626613,0.76,0.0
proposed_v2_j,0,r304_c240_z120,initial,240.0,304.0,120.0,0.6509804,0.6380841,0.64,0.0
proposed_v2_j,0,r256_c48_z100,initial,48.0,256.0,100.0,0.6431373,0.6334146,0.0,0.0
proposed_v2_j,0,r384_c480_z100,initial,480.0,384.0,100.0,0.654902,0.6261505,0.76,0.0
proposed_v2_j,0,r352_c464_z110,initial,464.0,352.0,110.0,0.654902,0.6281112,1.0,0.0006291946
proposed_v2_j,0,r320_c64_z120,initial,64.0,320.0,120.0,0.64705884,0.6377163,0.04,0.0
proposed_v2_j,0,r208_c240_z100,initial,240.0,208.0,100.0,0.654902,0.6288754,0.2,0.0
proposed_v2_j,0,r160_c208_z110,initial,208.0,160.0,110.0,0.6509804,0.6311261,0.24,0.0
proposed_v2_j,0,r496_c464_z110,initial,464.0,496.0,110.0,0.6313726,0.6161498,0.0,0.0
proposed_v2_j,0,r480_c64_z130,initial,64.0,480.0,130.0,0.6392157,0.62165666,0.0,0.0
proposed_v2_j,0,r48_c272_z110,initial,272.0,48.0,110.0,0.6509804,0.6339888,1.0,0.0
proposed_v2_j,0,r400_c208_z110,initial,208.0,400.0,110.0,0.6509804,0.633617,0.24,0.0006291946
proposed_v2_j,0,r352_c432_z110,initial,432.0,352.0,110.0,0.64705884,0.6278518,0.24,0.0006291946
proposed_v2_j,0,r176_c208_z100,initial,208.0,176.0,100.0,0.6509804,0.63124746,0.0,0.0
proposed_v2_j,0,r400_c384_z120,initial,384.0,400.0,120.0,0.64705884,0.6242475,0.32,0.0006291946
proposed_v2_j,0,r64_c192_z100,initial,192.0,64.0,100.0,0.654902,0.63060313,1.0,0.0006291946
proposed_v2_j,0,r464_c304_z120,initial,304.0,464.0,120.0,0.6509804,0.6249385,0.04,0.0006291946
proposed_v2_j,0,r304_c480_z100,initial,480.0,304.0,100.0,0.6509804,0.63201165,1.0,0.0006291946
proposed_v2_j,0,r384_c80_z120,initial,80.0,384.0,120.0,0.6509804,0.6402904,0.32,0.0
proposed_v2_j,0,r208_c304_z120,initial,304.0,208.0,120.0,0.6509804,0.63155174,0.2,0.0
proposed_v2_j,0,r304_c480_z130,initial,480.0,304.0,130.0,0.6431373,0.6252048,1.0,0.0006291946
proposed_v2_j,0,r384_c336_z120,initial,336.0,384.0,120.0,0.6509804,0.6329618,0.04,0.0006291946
proposed_v2_j,0,r304_c240_z110,initial,240.0,304.0,110.0,0.654902,0.6381485,0.64,0.0
proposed_v2_j,0,r432_c64_z120,initial,64.0,432.0,120.0,0.64705884,0.635173,0.0,0.0
proposed_v2_j,0,r160_c432_z100,initial,432.0,160.0,100.0,0.65882355,0.63393974,0.0,0.0
proposed_v2_j,0,r320_c496_z110,initial,496.0,320.0,110.0,0.654902,0.6256395,0.0,0.0006291946
proposed_v2_j,0,r256_c128_z110,initial,128.0,256.0,110.0,0.6509804,0.6341172,0.88,0.0
proposed_v2_j,0,r400_c176_z110,initial,176.0,400.0,110.0,0.6509804,0.6359129,0.56,0.0012583892
proposed_v2_j,0,r128_c272_z130,initial,272.0,128.0,130.0,0.64705884,0.6261245,0.2,0.0
proposed_v2_j,0,r368_c0_z110,initial,0.0,368.0,110.0,0.64705884,0.63724476,0.0,0.0
proposed_v2_j,0,r368_c96_z120,initial,96.0,368.0,120.0,0.64705884,0.6397181,0.0,0.0
proposed_v2_j,0,r64_c80_z130,initial,80.0,64.0,130.0,0.6431373,0.6276759,0.52,0.0
proposed_v2_j,0,r288_c32_z120,initial,32.0,288.0,120.0,0.6392157,0.63468546,0.04,0.0
proposed_v2_j,0,r64_c336_z100,initial,336.0,64.0,100.0,0.6509804,0.637214,0.0,0.0
proposed_v2_j,0,r320_c368_z110,initial,368.0,320.0,110.0,0.654902,0.6330209,0.0,0.0
proposed_v2_j,0,r208_c480_z130,initial,480.0,208.0,130.0,0.6431373,0.6253274,0.48,0.0
proposed_v2_j,0,r176_c448_z120,initial,448.0,176.0,120.0,0.64705884,0.6275907,0.0,0.0
proposed_v2_j,0,r384_c272_z120,initial,272.0,384.0,120.0,0.6509804,0.6360237,0.48,0.0
proposed_v2_j,0,r96_c416_z110,initial,416.0,96.0,110.0,0.654902,0.6307809,0.0,0.0
proposed_v2_j,0,r448_c64_z100,initial,64.0,448.0,100.0,0.654902,0.63510525,1.0,0.0
proposed_v2_j,0,r240_c320_z100,initial,320.0,240.0,100.0,0.6509804,0.6312521,0.2,0.0
proposed_v2_j,0,r32_c336_z110,initial,336.0,32.0,110.0,0.6509804,0.6282641,0.88,0.0
proposed_v2_j,0,r400_c272_z120,initial,272.0,400.0,120.0,0.64705884,0.63562065,0.0,0.0006291946
proposed_v2_j,0,r112_c448_z130,initial,448.0,112.0,130.0,0.64705884,0.62625843,0.0,0.0
proposed_v2_j,0,r352_c128_z110,initial,128.0,352.0,110.0,0.654902,0.63924235,0.0,0.0
proposed_v2_j,0,r432_c384_z120,initial,384.0,432.0,120.0,0.6509804,0.6216793,0.4,0.0
proposed_v2_j,0,r128_c480_z110,initial,480.0,128.0,110.0,0.6509804,0.6227231,0.12,0.0
proposed_v2_j,0,r480_c336_z110,initial,336.0,480.0,110.0,0.6509804,0.6228546,0.0,0.0
proposed_v2_j,0,r496_c144_z110,initial,144.0,496.0,110.0,0.654902,0.62470496,0.0,0.0
proposed_v2_j,0,r416_c496_z110,initial,496.0,416.0,110.0,0.64705884,0.62375,0.0,0.0
proposed_v2_j,0,r352_c48_z120,initial,48.0,352.0,120.0,0.64705884,0.63791233,0.0,0.0
proposed_v2_j,0,r48_c448_z100,initial,448.0,48.0,100.0,0.654902,0.6242431,0.0,0.0
proposed_v2_j,0,r320_c352_z130,initial,352.0,320.0,130.0,0.6431373,0.6303287,0.24,0.0
proposed_v2_j,0,r128_c400_z130,initial,400.0,128.0,130.0,0.6431373,0.62937486,0.56,0.0
proposed_v2_j,0,r256_c288_z110,initial,288.0,256.0,110.0,0.6509804,0.6307137,0.0,0.0
proposed_v2_j,0,r16_c240_z130,initial,240.0,16.0,130.0,0.63529414,0.62935233,0.0,0.0
proposed_v2_j,0,r368_c224_z100,initial,224.0,368.0,100.0,0.65882355,0.6372598,0.0,0.0006291946
proposed_v2_j,0,r272_c464_z130,initial,464.0,272.0,130.0,0.64705884,0.6268373,0.04,0.0006291946
proposed_v2_j,0,r192_c464_z130,initial,464.0,192.0,130.0,0.64705884,0.6256807,0.0,0.0
proposed_v2_j,0,r496_c0_z130,initial,0.0,496.0,130.0,0.627451,0.62064946,0.0,0.0
